Pclass,Age,SibSp,Parch,Fare,Has_Cabin,Sex_male,Embarked_Q,Embarked_S,Survived
1,1.0,0.125,0.0,1.0,1,False,False,False,1
1,0.4134615384615385,0.0,0.0,1.0,1,False,False,False,1
1,0.4903846153846155,0.125,0.0,1.0,0,False,False,False,1
3,0.37500000000000006,0.0,0.0,0.11046036834342966,0,False,False,True,1
1,0.7596153846153846,0.0,0.0,1.0,0,False,False,False,1
3,0.0,0.0,0.3333333333333333,0.23983916970369196,0,False,False,False,1
1,0.625,0.125,0.0,0.7922674694977024,0,False,False,True,1
2,0.27884615384615385,0.0,0.0,0.1828309544994698,0,False,False,False,1
1,0.3942307692307693,0.125,0.0,1.0,1,False,False,False,1
3,0.4134615384615385,0.0,0.3333333333333333,0.2544397450117621,1,False,False,True,1
2,0.4903846153846155,0.0,0.0,0.19273429786819107,0,False,False,True,1
2,0.009615384615384616,0.125,0.16666666666666666,0.2856733664054215,0,True,False,True,1
1,0.5865384615384616,0.125,0.0,1.0,1,False,True,False,1
2,0.6057692307692307,0.125,0.16666666666666666,0.495167168436064,0,False,False,True,1
2,0.2980769230769231,0.0,0.3333333333333333,0.1980668673744256,0,False,False,True,1
2,0.4903846153846155,0.125,0.0,0.3961337347488512,0,False,False,True,1
2,0.31730769230769235,0.0,0.0,0.3961337347488512,0,False,False,True,1
2,0.4134615384615385,0.25,0.5,0.2856733664054215,0,False,False,True,1
2,0.4903846153846155,0.0,0.0,0.1980668673744256,0,False,False,True,1
1,0.028846153846153848,0.0,0.3333333333333333,1.0,1,True,False,True,1
2,0.20192307692307693,0.0,0.16666666666666666,0.29710030106163837,0,False,False,True,1
3,0.04807692307692308,0.25,0.16666666666666666,0.29341778091976156,0,False,False,False,1
1,0.4903846153846155,0.125,0.0,0.790172531477396,1,False,False,True,1
2,0.9134615384615384,0.0,0.0,0.15997708518703607,0,False,False,True,1
3,0.0,0.25,0.16666666666666666,0.29341778091976156,0,False,False,False,1
2,0.5865384615384616,0.125,0.3333333333333333,0.42279658228002387,0,False,False,True,1
2,0.3942307692307693,0.0,0.0,0.21012913959752813,1,False,False,False,1
3,0.0,0.0,0.16666666666666666,0.18721127945101956,0,False,False,True,1
1,0.625,0.125,0.0,1.0,1,False,False,True,1
3,0.125,0.125,0.16666666666666666,0.24225101471179747,0,True,False,True,1
1,0.9903846153846154,0.125,0.0,1.0,1,False,False,False,1
1,0.25961538461538464,0.0,0.0,1.0,1,False,False,True,1
2,0.5865384615384616,0.0,0.3333333333333333,0.3961337347488512,0,False,False,True,1
1,0.6442307692307692,0.0,0.0,0.400514059700401,1,True,False,True,1
1,0.9903846153846154,0.125,0.0,0.9050132247723754,0,False,False,False,1
2,0.6057692307692307,0.0,0.0,0.15997708518703607,1,False,False,True,1
2,0.6442307692307692,0.125,0.0,0.3961337347488512,0,False,False,True,1
1,0.5288461538461539,0.0,0.0,1.0,1,False,False,True,1
1,0.7980769230769231,0.0,0.16666666666666666,0.8833660397596382,1,False,False,False,1
2,0.9134615384615384,0.0,0.0,0.15997708518703607,0,False,False,True,1
2,0.0,0.125,0.16666666666666666,0.3961337347488512,0,False,False,True,1
2,0.08653846153846156,0.0,0.3333333333333333,0.39994271296759015,0,False,False,True,1
1,0.5288461538461539,0.0,0.0,1.0,0,False,False,False,1
1,0.37500000000000006,0.0,0.3333333333333333,0.7541776873103129,1,False,False,False,1
1,0.6442307692307692,0.0,0.3333333333333333,1.0,1,False,False,True,1
2,0.31730769230769235,0.125,0.0,0.3961337347488512,0,False,False,True,1
3,0.37500000000000006,0.0,0.0,0.11845922260278147,0,False,False,True,1
1,0.7019230769230769,0.125,0.16666666666666666,1.0,1,False,False,True,1
1,0.9711538461538463,0.25,0.0,0.7843326060724254,1,False,False,True,1
1,0.6442307692307692,0.0,0.0,0.40203765098789657,1,True,False,True,1
2,0.6057692307692307,0.0,0.0,0.1980668673744256,0,False,False,True,1
1,0.7019230769230769,0.125,0.0,0.85168752971003,1,False,False,True,1
1,0.7019230769230769,0.125,0.16666666666666666,1.0,1,False,False,False,1
1,0.9519230769230769,0.125,0.0,1.0,1,False,False,False,1
2,0.4903846153846155,0.0,0.0,0.5027851248735419,0,False,False,True,1
1,0.8942307692307693,0.125,0.0,0.8673683312409346,1,True,False,False,1
2,0.37500000000000006,0.125,0.3333333333333333,0.6334970686103628,0,False,False,False,1
1,0.7211538461538461,0.0,0.0,1.0,1,False,False,True,1
3,0.4903846153846155,0.125,0.0,0.23615664956181515,0,False,True,False,1
2,0.4134615384615385,0.125,0.3333333333333333,0.990334336872128,0,False,False,True,1
2,0.028846153846153848,0.25,0.16666666666666666,0.5942006021232767,1,False,False,True,1
1,0.3557692307692308,0.0,0.0,1.0,1,False,False,True,1
2,0.4903846153846155,0.0,0.0,0.1980668673744256,0,False,False,True,1
1,0.4134615384615385,0.0,0.0,1.0,1,False,False,False,1
3,0.0,0.25,0.16666666666666666,0.29341778091976156,0,False,False,False,1
1,0.875,0.125,0.0,1.0,1,True,False,False,1
2,0.2980769230769231,0.0,0.16666666666666666,0.35042599612398373,0,False,False,True,1
3,0.4903846153846155,0.0,0.0,0.11928500908060408,0,False,True,False,1
1,0.4903846153846155,0.125,0.0,0.7922674694977024,1,False,False,True,1
2,0.7211538461538461,0.125,0.16666666666666666,0.5942006021232767,0,False,False,True,1
1,0.24038461538461542,0.0,0.16666666666666666,1.0,1,False,False,True,1
1,0.2980769230769231,0.125,0.0,1.0,1,False,False,False,1
1,0.625,0.0,0.0,0.400514059700401,1,True,False,True,1
2,0.8173076923076923,0.0,0.0,0.2056848238119035,0,False,False,True,1
1,0.37500000000000006,0.0,0.0,1.0,0,False,False,True,1
1,0.4134615384615385,0.0,0.0,0.7542416781443876,1,False,False,False,1
1,0.6826923076923077,0.0,0.0,1.0,1,False,False,False,1
2,0.4711538461538462,0.0,0.0,0.15997708518703607,1,False,False,True,1
2,0.06730769230769232,0.0,0.16666666666666666,0.5027851248735419,0,False,False,True,1
1,0.5096153846153846,0.0,0.0,1.0,1,False,False,True,1
1,0.625,0.0,0.0,1.0,1,True,False,False,1
1,0.4903846153846155,0.0,0.0,0.45707738624867444,1,True,False,True,1
1,0.3557692307692308,0.25,0.3333333333333333,1.0,1,False,False,False,1
2,0.5288461538461539,0.0,0.0,0.1980668673744256,0,False,False,True,1
2,0.028846153846153848,0.125,0.16666666666666666,0.35042599612398373,0,False,False,True,1
2,0.875,0.125,0.3333333333333333,0.990334336872128,0,False,False,True,1
2,0.0,0.125,0.16666666666666666,0.22092073668685933,0,True,False,True,1
1,0.5865384615384616,0.0,0.0,1.0,1,False,False,True,1
1,0.6442307692307692,0.125,0.3333333333333333,1.0,1,False,False,True,1
1,0.9326923076923077,0.125,0.0,1.0,1,False,False,True,1
2,0.9903846153846154,0.125,0.5,0.35042599612398373,0,False,False,True,1
1,0.7788461538461539,0.0,0.16666666666666666,1.0,1,False,False,True,1
3,0.20192307692307693,0.0,0.0,0.11014346135563058,0,False,False,False,1
1,0.27884615384615385,0.125,0.0,0.8684470338724815,1,False,False,True,1
3,0.0,0.125,0.3333333333333333,0.3134789074022159,0,True,False,True,1
1,0.8942307692307693,0.0,0.0,0.39505503211730436,1,False,False,True,1
2,0.548076923076923,0.125,0.16666666666666666,0.39994271296759015,0,False,False,True,1
1,0.1634615384615385,0.125,0.3333333333333333,1.0,1,True,False,True,1
1,0.5865384615384616,0.125,0.0,0.8090269736601539,1,False,False,True,1
1,0.9519230769230769,0.125,0.16666666666666666,1.0,1,False,False,True,1
1,1.0,0.0,0.0,1.0,1,False,False,True,1
2,0.0,0.125,0.16666666666666666,0.2856733664054215,0,True,False,True,1
1,0.7019230769230769,0.125,0.16666666666666666,1.0,1,False,False,False,1
1,0.4903846153846155,0.0,0.0,0.4525066123861877,1,True,False,False,1
1,0.5288461538461539,0.0,0.0,0.4723132991236303,0,False,False,False,1
1,0.4903846153846155,0.125,0.0,1.0,1,False,False,False,1
1,0.25961538461538464,0.0,0.16666666666666666,0.6002949672732592,1,False,False,True,1
1,0.8173076923076923,0.125,0.16666666666666666,1.0,0,False,False,True,1
1,0.9326923076923077,0.0,0.0,0.40451348683007693,1,True,False,True,1
1,0.875,0.0,0.0,0.39505503211730436,1,False,False,True,1
2,0.7596153846153846,0.0,0.0,0.1980668673744256,0,False,False,True,1
2,0.4711538461538462,0.125,0.0,0.21114385139500016,0,False,False,False,1
3,0.028846153846153848,0.125,0.16666666666666666,0.1696259888107456,0,True,False,True,1
1,0.8557692307692307,0.125,0.16666666666666666,0.8007112124130029,1,False,False,True,1
2,0.4903846153846155,0.125,0.0,0.3656619089989396,0,False,False,False,1
3,0.24038461538461542,0.0,0.0,0.11007947052155576,0,False,False,False,1
1,1.0,0.0,0.16666666666666666,1.0,1,False,False,False,1
1,0.31730769230769235,0.0,0.0,0.45707738624867444,1,False,False,True,1
1,0.4519230769230769,0.0,0.0,0.45707738624867444,1,True,False,False,1
2,0.05348698780536095,0.07161152642171796,0.23785129810437605,0.37157497155508895,0,False,False,True,1
2,0.4903846153846155,0.0,0.0,0.1980668673744256,0,False,False,True,1
1,0.8306989823791977,0.14240867709295707,0.14345509720939056,1.0,0,True,False,True,1
2,0.6060366204050458,0.0,0.0,0.1980668673744256,0,False,False,True,1
1,0.741211330967505,0.061156587177804284,0.16666666666666666,1.0,1,False,False,True,1
1,0.6251717699574105,0.0,0.0,1.0,0,False,False,False,1
1,1.0,0.0,0.11039747143272867,1.0,1,False,False,True,1
1,0.7036709385988055,0.0,0.0,1.0,1,False,False,False,1
1,0.1584063666268227,0.1203059118677639,0.3333333333333333,1.0,1,True,False,True,1
3,0.24038461538461542,0.03147278697817052,0.0,0.1378116440918287,0,False,False,False,1
2,0.06720186561124561,0.06284393676345182,0.3333333333333333,0.41143252991055634,0,False,False,True,1
3,0.22881237269935503,0.0,0.0,0.11009872397555595,0,False,False,False,1
1,0.27325082627432323,0.0,0.11919325093708873,1.0,1,False,False,True,1
1,0.32718067531046746,0.125,0.0,0.934575950388322,1,False,False,True,1
1,0.4903846153846155,0.0,0.0,0.46139117797793444,1,True,False,True,1
2,0.5896934732171185,0.125,0.16666666666666666,0.4686332106109171,0,False,False,True,1
2,0.12098534256422017,0.1901095273332569,0.1267396848888379,0.499302055669873,1,False,False,True,1
3,0.10828136091255118,0.125,0.16666666666666666,0.24225101471179747,0,True,False,True,1
2,0.7399789523183677,0.0,0.0,0.21945816384756622,0,False,False,True,1
2,0.489280804162354,0.1267936932361749,0.0023915909815665493,0.39635236317981726,0,False,False,True,1
2,0.2650934393458876,0.029797548083910302,0.0,0.24846306594282586,0,False,False,False,1
3,0.37043004723091544,0.0,0.0,0.1177162622892989,0,False,False,True,1
1,0.7650416055022806,0.125,0.12136939143530992,0.9435416943479873,0,False,False,True,1
2,0.0,0.07903822882419743,0.2279490282344034,0.38793624847913105,0,True,False,True,1
1,0.5640836816576063,0.0,0.0,1.0,1,False,False,True,1
1,0.48405009598420157,0.0,0.0,0.4532594074345652,1,True,False,False,1
2,0.8608388199152606,0.08490249187853302,0.446536655838044,0.36508812748977987,0,False,False,True,1
3,0.4903846153846155,0.0,0.0,0.11967964677754865,0,False,True,False,1
3,0.6092651131995478,0.22727676420293955,0.0984821571980403,0.28110151003175565,0,False,False,True,1
3,0.125,0.0403044547697147,0.27959406030704703,0.28999633078874115,0,True,False,True,1
1,0.3727670230289425,0.0,0.16666666666666666,0.8406628476523041,1,False,False,True,1
3,0.125,0.06098836771258988,0.25201550971654685,0.2783362138548409,0,True,False,True,1
1,0.4903846153846155,0.028311971899742244,0.0,1.0,0,False,False,False,1
1,1.0,0.08064659880118123,0.0,1.0,1,False,False,True,1
1,0.4903846153846155,0.0,0.0,0.44609540219008237,1,True,False,True,1
3,0.011155827297130888,0.125,0.26887744228324373,0.2578458991144006,0,True,False,True,1
1,0.6839090386781397,0.007908751407908185,0.010545001877210913,1.0,1,False,False,False,1
1,0.8026478557175758,0.017190118018249156,0.16666666666666666,1.0,1,False,False,True,1
1,0.7075897739374751,0.0,0.0,1.0,1,False,False,False,1
2,0.251704409564774,0.125,0.0,0.44766044859483184,0,False,False,False,1
2,0.6529199671217042,0.125,0.0,0.3961337347488512,0,False,False,True,1
1,0.705438034611515,0.125,0.16666666666666666,1.0,1,False,False,False,1
2,0.5459538149384822,0.0,0.0,0.1980668673744256,0,False,False,True,1
1,0.5537008836828453,0.125,0.0,0.7990407074534762,1,False,False,True,1
2,0.5049643790211451,0.125,0.0,0.3961337347488512,0,False,False,True,1
3,0.3776527816131157,0.011637845975737401,0.31781620536568345,0.2544397450117621,1,False,False,True,1
2,0.9035784382647429,0.0,0.0,0.16467512045726052,0,False,False,True,1
1,0.7328048615439735,0.0,0.0,1.0,0,False,False,False,1
1,0.5793613742819057,0.0,0.0,0.40186998464448953,1,True,False,True,1
3,0.214438277411295,0.08134880317341739,0.0,0.1499289485676215,0,False,False,False,1
3,0.021487277697779555,0.125,0.16666666666666666,0.24225101471179747,0,True,False,True,1
1,0.5183010442872986,0.0,0.0,1.0,1,False,False,True,1
2,0.49885094054393764,0.0,0.0,0.1980668673744256,0,False,False,True,1
3,0.41831576721125285,0.0,0.31931000583415853,0.24902350974330406,1,False,False,True,1
1,0.9518222102217978,0.02020358926182672,0.0,0.47678965235725346,1,False,False,True,1
3,0.3730491190101362,0.0,0.0,0.11792376282639451,0,False,False,True,1
3,0.5859202827250394,0.125,0.10107150994326498,0.2939783225174027,0,False,False,True,1
2,0.019139474108886226,0.125,0.16666666666666666,0.36580656930932304,0,False,False,True,1
2,0.9129748477070944,0.0,0.0,0.16020843873850688,0,False,False,True,1
1,0.2893987267185882,0.125,0.0,1.0,1,False,False,False,1
3,0.01673263175468267,0.0,0.10866020991710008,0.18820553343739352,0,False,False,True,1
1,0.9762792076532101,0.125,0.0,1.0,1,False,False,False,1
1,0.625,0.03597759733155802,0.0,1.0,1,False,False,True,1
1,0.554259369710677,0.09534386406289999,0.0,1.0,0,False,False,False,1
2,0.007177801972288694,0.09331142563975302,0.20891809914699597,0.3252633237683326,0,True,False,True,1
2,0.5682904096703529,0.08120411238090183,0.16666666666666666,0.3825936844383958,0,False,False,True,1
1,0.7944099821936512,0.01884707368822776,0.0,0.9856782179830227,0,False,False,False,1
1,0.4761712142000528,0.04279838846245708,0.0,1.0,1,False,False,True,1
2,0.5013136269872206,0.125,0.0,0.3961337347488512,0,False,False,True,1
1,0.6442307692307692,0.09184970403978432,0.3333333333333333,1.0,1,False,False,True,1
1,0.7232299573267349,0.1216263193440557,0.16666666666666666,0.9968521141160873,1,False,False,False,1
2,0.0,0.20086278441665495,0.16666666666666666,0.5163409672265171,1,True,False,True,1
1,0.4820805042443934,0.11150581939713916,0.0,1.0,1,False,False,False,1
1,0.9696567968270546,0.07889232824965786,0.0,1.0,1,False,False,False,1
2,0.0643595820793301,0.09935141294270605,0.16666666666666666,0.33948416626640554,0,False,False,True,1
2,0.0040682318785927015,0.125,0.16666666666666666,0.24831732278101076,0,True,False,True,1
3,0.4903846153846155,0.125,0.0,0.303038070713937,0,False,True,False,1
1,0.998830963152334,0.125,0.004052661071908973,1.0,1,False,False,True,1
2,0.44143697998214765,0.125,0.0,0.3961337347488512,0,False,False,True,1
2,0.4066495892535751,0.22786116507411888,0.16666666666666666,0.4167665333851471,0,False,False,True,1
1,0.625,0.125,0.0,0.9886291956613174,1,False,False,True,1
1,0.6187980776734252,0.0,0.0,0.40698068367142326,1,True,False,True,1
1,0.38154889305996553,0.0,0.0,1.0,0,False,False,True,1
2,0.7817155095908226,0.0,0.0,0.2183741616526509,0,False,False,True,1
1,0.7016258342975217,0.125,0.16409056391185542,1.0,1,False,False,False,1
1,0.6868277752353236,0.11603982032346567,0.0,1.0,1,False,False,False,1
2,0.9574473732063604,0.07147698146033571,0.3572719505608952,0.36999732525858303,0,False,False,True,1
3,0.37500000000000006,0.0,0.0,0.11072709158615106,0,False,False,True,1
1,0.898078656269406,0.125,0.006063337151791193,0.87219347438908,1,True,False,False,1
3,0.36369303503595085,0.0,0.0,0.11101084607836931,0,False,False,True,1
2,0.4417739319297679,0.125,0.0,0.3961337347488512,0,False,False,True,1
3,0.4903846153846155,0.08538474935546529,0.0,0.199358884717542,0,False,True,False,1
1,0.5066819948736628,0.02118659333576156,0.1384178755523179,0.833068692351822,1,False,False,True,1
1,0.7432633490298688,0.07125764626117062,0.16666666666666666,0.9498545316064153,1,False,False,False,1
1,0.6442307692307692,0.07687590333739622,0.3333333333333333,1.0,1,False,False,True,1
2,0.06711642019431277,0.0012432687369670903,0.1683243583159561,0.5019895468389652,0,False,False,True,1
2,0.6246266943587628,0.0,0.16666666666666666,0.3429559186443719,0,False,False,True,1
3,0.45333305018182596,0.06479120654546709,0.2469450579393772,0.2991246156279288,1,False,False,True,1
2,0.0387484864427627,0.125,0.16666666666666666,0.36876571831364613,0,True,False,True,1
2,0.39909297821114464,0.125,0.06329553510693975,0.4165202182431125,0,False,False,False,1
3,0.10966219060539659,0.016615960177487038,0.3111787197633506,0.3033502168593447,0,True,False,True,1
1,0.4903846153846155,0.010844930930441088,0.0,1.0,0,False,False,False,1
1,0.9952068874489154,0.125,0.0,1.0,1,False,False,False,1
1,0.6442307692307692,0.043754508652779356,0.3333333333333333,1.0,1,False,False,True,1
1,0.5848801565539217,0.125,0.0,0.8541786442584616,0,False,False,True,1
2,0.06886667331658569,0.02552591632048737,0.29929877823935014,0.39916489169336544,0,False,False,True,1
1,0.46461476825181924,0.0,0.0,0.4579153207630635,1,True,False,False,1
1,0.012164995932802673,0.07228501762452175,0.3333333333333333,1.0,1,True,False,True,1
2,0.02067454578361295,0.12050721577540724,0.16067628770054299,0.28115555625063804,0,True,False,True,1
1,0.6737384996512988,0.125,0.07759966968874335,0.9072115354634733,1,True,False,True,1
3,0.36620470451360726,0.0,0.0,0.11758819429047035,0,False,False,True,1
2,0.07000723545413745,0.03581765651603555,0.28557645797861925,0.38575413092194144,0,False,False,True,1
3,0.08219219987314264,0.22782507008245728,0.13710009344327637,0.2804330557370078,0,False,False,False,1
2,0.5180915878008664,0.0,0.0,0.1980668673744256,0,False,False,True,1
3,0.0,0.031765128162971196,0.31215658122468587,0.2466468955119818,0,False,False,False,1
1,0.5940375936863515,0.0,0.0,1.0,0,False,False,False,1
2,0.9134615384615384,0.0,0.0,0.15997708518703607,0,False,False,True,1
2,0.2372099815492501,0.125,0.3333333333333333,0.6334970686103628,0,False,False,False,1
2,0.7387433179808891,0.0,0.15244208916770532,0.2886480485468063,0,False,False,True,1
1,0.6170489659740603,0.0,0.0,1.0,1,True,False,False,1
1,0.4898412195974734,0.057420609798736685,0.0,0.9045749713881872,0,False,False,True,1
1,0.8067361614232149,0.04532126231272418,0.16666666666666666,0.9277438446542795,1,False,False,True,1
1,0.4851171410331282,0.0,0.0,0.46469534268615237,0,True,False,True,1
1,0.4643444797285095,0.0,0.0,1.0,0,False,False,True,1
2,0.4134615384615385,0.15060172565391206,0.034135634205216064,0.39925426004094344,0,False,False,True,1
1,0.41195276189726415,0.009807047667783245,0.0,1.0,1,False,False,False,1
3,0.012540470394091252,0.125,0.16666666666666666,0.24225101471179747,0,True,False,True,1
1,0.1573559908608147,0.125,0.3333333333333333,1.0,1,True,False,True,1
3,0.20823153382645362,0.02050248493597427,0.0,0.12819868284465635,0,False,False,False,1
1,0.568998511890021,0.0,0.0,1.0,1,False,False,True,1
1,0.7167911762837922,0.0,0.0,1.0,1,False,False,False,1
1,0.5798732953818906,0.125,0.0,1.0,1,False,True,False,1
1,0.6442307692307692,0.019554630333885756,0.3333333333333333,1.0,1,False,False,True,1
1,0.7066233335041213,0.09371963772942558,0.12495951697256744,1.0,0,False,False,True,1
2,0.4922779486425431,0.0,0.07512888921564659,0.17354127313124537,1,False,False,True,1
2,0.7273153195831604,0.0,0.0,0.1980668673744256,0,False,False,True,1
1,0.6744734326889498,0.0,0.0,0.4016383130137485,1,True,False,True,1
2,0.8944387216807191,0.125,0.3152153158295331,0.3778757887732965,0,False,False,True,1
1,0.46051698047956563,0.07646509327929403,0.0,1.0,1,False,False,False,1
3,0.6026769254779919,0.2700999843930525,0.06993334373796498,0.26961837503934327,0,False,False,True,1
2,0.5094408453462429,0.0,0.0,0.1980668673744256,0,False,False,True,1
2,0.053616435436489945,0.0444965848314077,0.16666666666666666,0.44854943769558925,0,False,False,True,1
